type	creator	version	update	ID	sex	birthYear	birthPlace	birthRegion	language	firstLang	homeLang	workLang	resPlace	resRegion	eduPlace	eduRegion	eduSize	education	eduLevel	occupation	occLevel	notes
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03161	sex1	1955	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	edu1	author	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03162	sex1	1953	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	edu1	biologist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03163	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03164	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	researcher	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03165	sex1	1956	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	author	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03166	sex1	1953	NL-10-	regN1b	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	author	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03167	sex1	1955	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	editor	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03169	sex1	1957	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	journalist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03170	sex1	1941	NL-25-	regN1a	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	universiteit	edu1	general practitioner	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03171	sex1	1946	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	spokesperson	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03172	sex2	1954	NL-30-	regN1a	SD	SD	SD	SD	NL-10-	regN1b	NL-426	regN4a	size6	universiteit	edu1	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03173	sex1	1950	NL-25-	regN1a	SD	SD	SD	SD	NL-10-	regN1b	NL-25-	regN1a	size1	universiteit	edu1	consultant	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03174	sex2	1952	NL-10-	regN1b	SD	SD	SD	SD	NL-10-	regN1b	NL-10-	regN1b	size1	universiteit	edu1	journalist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03175	sex1	1962	SR	regZ	SD	unknown	unknown	SD	NL-10-	regN1b	SR	regZ	sizeX	universiteit	edu1	lawyer	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03176	sex1	1945	NL-97-	regN3d	SD	SD	SD	SD	NL-10-	regN1b	NL-30-	regN1a	size1	universiteit	edu1	professor	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03177	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	director	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03178	sex1	1967	NL-52-	regN4a	SD	SD	SD	SD	xxx	regX	xxx	regN4a	sizeX	hbo	edu1	reporter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03179	sex1	1942	NL-810	regN3b	SD	SD	SD	SD	NL-75-	regN3b	xxx	regX	sizeX	unknown	eduX	alderman	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03180	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	inspector airplanes	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03181	sex1	1949	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	edu1	chairman	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03182	sex1	1948	NL-197	regN1b	SD	SD	SD	SD	NL-10-	regN1b	NL-197	regN1b	size3	hbo	edu1	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03183	sex1	1960	NL-10-	regN1b	SD	SD	SD	SD	NL-10-	regN1b	NL-206	regN1b	size5	universiteit	edu1	director	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03184	sex1	1937	NL-20-	regN1b	SD	SD	SD	SD	NL-10-	regN1b	NL-20-	regN1b	size1	vwo	edu1	journalist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03185	sex1	1963	NL-10-	regN1b	SD	SD	SD	SD	NL-12-	regN1b	NL-117	regN1b	size4	universiteit	edu1	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03186	sex2	1926	NL-26-	regN1a	SD	SD	SD	SD	NL-27-	regN1a	NL-26-	regN1a	size2	hbo	edu1	member of the upper chamber	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03187	sex1	1943	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	reporter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03188	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	universiteit	edu1	psychologist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03189	sex2	1963	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03190	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	lyricist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03191	sex1	1966	NL-313	regN1a	SD	SD	SD	SD	NL-10-	regN1b	NL-162	regN2e	size2	universiteit	edu1	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03192	sex1	1944	NL-314	regN1a	SD	SD	SD	SD	xxx	regX	NL-313	regN1a	size2	universiteit	edu1	author	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03193	sex1	1952	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03194	sex1	1937	NL-97-	regN3d	SD	SD	SD	SD	NL-976	regN3c	NL-97-	regN3d	size1	vwo	edu1	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03195	sex1	1961	NL-138	regN1b	SD	SD	SD	SD	NL-10-	regN1b	xxx	regX	sizeX	unknown	eduX	unspecified	occX	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03196	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	reporter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03197	sex2	1961	NL-10-	regN1b	SD	SD	SD	SD	NL-75-	regN3b	xxx	regX	sizeX	universiteit	edu1	politician	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03198	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	unspecified	occX	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03199	sex1	1926	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	universiteit	edu1	professor	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03200	sex1	1951	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	hbo	edu1	journalist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03201	sex1	1942	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	universiteit	edu1	professor	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03202	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03203	sex2	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	reporter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03204	sex2	1936	NL-179	regN2e	SD	SD	SD	SD	NL-12-	regN1b	xxx	regX	sizeX	universiteit	edu1	author	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03205	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	reporter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03206	sex1	19nn	IR	regZ	SD	unknown	unknown	SD	xxx	regX	xxx	regX	sizeX	universiteit	edu1	author	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03207	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	reporter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03208	sex1	1937	NL-12-	regN1b	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	publisher	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03209	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	edu1	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03210	sex1	1948	CZ	regZ	SD	SD	SD	SD	xxx	regX	CZ	regZ	sizeX	vwo	edu1	programme maker	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03211	sex1	1943	xxx	regX	SD	SD	SD	SD	xxx	regX	NL-670	regN2c	size3	universiteit	edu1	professor	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03212	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	programme maker	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03213	sex1	1933	NL-10-	regN1b	SD	SD	SD	SD	DE	regZ	NL-10-	regN1b	size1	universiteit	edu1	professor	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03214	sex1	1951	NL-50-	regN4a	SD	SD	SD	SD	NL-10-	regN1b	NL-50-	regN4a	size1	vwo	edu1	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03215	sex1	1940	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	couturier	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03216	sex2	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	unspecified	occX	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03217	sex2	1954	NL-10-	regN1b	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	author	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03218	sex2	1965	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	universiteit	edu1	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03219	sex1	1958	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	hbo	edu1	programme maker	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03220	sex1	1954	NL-25-	regN1a	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	author	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03221	sex1	1971	NL-215	regN1b	SD	SD	SD	SD	NL-20-	regN1b	NL-205	regN1b	size6	unknown	edu1	journalist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03222	sex2	1960	NL-18-	regN1b	SD	SD	SD	SD	NL-10-	regN1b	NL-174	regN2e	size4	hbo	edu1	cabaret performer	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03223	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	edu1	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03224	sex1	1939	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	universiteit	edu1	professor	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03225	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03226	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	publicist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03227	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	publicist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03228	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	consultant	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03229	sex1	1953	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	reporter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03230	sex2	1952	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03231	sex1	1947	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	universiteit	edu1	professor	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03232	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	unspecified	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03233	sex1	19nn	xxx	regX	SD	SD	SD	SD	NL-363	regN1c	xxx	regX	sizeX	unknown	eduX	unspecified	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03234	sex2	1963	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03235	sex2	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	reporter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03236	sex1	1954	NL-267	regN1a	SD	SD	SD	SD	NL-267	regN1a	NL-267	regN1a	size4	hbo	edu1	artist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03237	sex1	1920	ID	regZ	SD	SD	SD	SD	NL-25-	regN1a	NL-23-	regN1a	size1	universiteit	edu1	member of the upper chamber	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03238	sex1	1925	NL-30-	regN1a	SD	SD	SD	SD	NL-62-	regN4b	NL-30-	regN1a	size1	universiteit	edu1	politician	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03239	sex1	1934	NL-394	regN2b	SD	SD	SD	SD	NL-438	regN2a	NL-397	regN2b	size4	mavo	edu2	mayor	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03240	sex1	1957	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	universiteit	edu1	professor	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03241	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	reporter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03242	sex1	1952	NL-542	regN4a	SD	SD	SD	SD	NL-65-	regN2c	NL-542	regN4a	size5	universiteit	edu1	director	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03243	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	director	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03244	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	clergyman	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03245	sex1	1959	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	universiteit	edu1	theologist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03246	sex1	1952	NL-12-	regN1b	SD	SD	SD	SD	NL-12-	regN1b	NL-12-	regN1b	size2	hbo	edu1	reporter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03247	sex1	19nn	xxx	regX	SD	SD	SD	SD	NL-900	regN3e	xxx	regX	sizeX	unknown	eduX	farmer	occ3	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03248	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	spokesperson	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03249	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	spokesperson	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03250	sex2	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	universiteit	edu1	psychologist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03251	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	universiteit	edu1	professor	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03252	sex1	1935	NL-464	regN4a	SD	SD	SD	SD	NL-463	regN4a	NL-464	regN4a	size6	unknown	eduX	director	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03253	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	universiteit	edu1	director	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03254	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	reporter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03255	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	department head	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03256	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	universiteit	edu1	researcher	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03257	sex1	1949	NL-97-	regN3d	SD	SD	SD	SD	NL-118	regN1b	xxx	regX	sizeX	universiteit	edu1	professor	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03258	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03259	sex1	1976	NL-33-	regN1a	SD	SD	SD	SD	NL-127	regN1b	NL-33-	regN1a	size1	hbo	edu1	reporter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03260	sex1	1944	NL-20-	regN1b	SD	SD	SD	SD	NL-326	regN1a	xxx	regX	sizeX	universiteit	edu1	professor	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03261	sex1	1970	NL-795	regN3b	SD	SD	SD	SD	NL-30-	regN1a	NL-568	regN4a	size4	hbo	edu1	correspondent	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03262	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	universiteit	edu1	researcher	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03263	sex2	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	universiteit	edu1	researcher	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03264	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03265	sex1	1929	NL-20-	regN1b	SD	SD	SD	SD	NL-10-	regN1b	NL-20-	regN1b	size1	universiteit	edu1	judge	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03266	sex1	1963	NL-10-	regN1b	SD	SD	SD	SD	NL-38-	regN2b	NL-220	regN1a	size4	hbo	edu1	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03267	sex1	1969	NL-12-	regN1b	SD	SD	SD	SD	NL-10-	regN1b	NL-12-	regN1b	size2	mavo	edu2	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03268	sex1	1943	NL-12-	regN1b	SD	SD	SD	SD	NL-10-	regN1b	NL-12-	regN1b	size2	universiteit	edu1	professor	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03269	sex1	1941	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	edu1	unspecified	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03270	sex2	1940	NL-186	regN1b	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	author	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03271	sex2	1948	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	musician	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03272	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	head of department	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03273	sex1	1953	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	hbo	edu1	journalist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03274	sex2	1953	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	hbo	edu1	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03275	sex2	1959	xxx	regX	SD	SD	SD	SD	NL-25-	regN1a	xxx	regX	sizeX	unknown	edu1	psychiatrist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03276	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	reporter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03277	sex1	1932	NL-68-	regN2c	SD	SD	SD	SD	NL-372	regN2b	xxx	regX	sizeX	universiteit	edu1	professor	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03278	sex2	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	reporter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03279	sex1	1949	NL-10-	regN1b	SD	SD	SD	SD	NL-65-	regN2c	NL-10-	regN1b	size1	universiteit	edu1	professor	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03280	sex1	1962	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	journalist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03281	sex1	1963	NL-64-	regN4b	SD	SD	SD	SD	NL-10-	regN1b	NL-27-	regN1a	size1	universiteit	edu1	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03282	sex1	1954	NL-56-	regN4a	SD	SD	SD	SD	NL-56-	regN4a	NL-56-	regN4a	size1	universiteit	edu1	artist	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03283	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03284	sex1	1961	xxx	regX	SD	SD	SD	SD	xxx	regX	NL-390	regN2b	size2	universiteit	edu1	singer	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03285	sex2	1948	xxx	regX	SD	SD	SD	SD	NL-50-	regN4a	xxx	regX	sizeX	hbo	edu1	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03286	sex1	1938	NL-370	regN2b	SD	SD	SD	SD	NL-97-	regN3d	xxx	regX	sizeX	universiteit	edu1	museum director	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03287	sex1	1940	ID	regZ	SD	SD	SD	SD	xxx	regX	NL-10-	regN1b	size1	universiteit	edu1	chairman	occ1	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03288	sex1	1963	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	presenter	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03289	sex1	1933	NL-25-	regN1a	SD	SD	SD	SD	NL-10-	regN1b	xxx	regX	sizeX	unknown	edu1	author	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03290	sex1	1945	NL-35-	regN1c	SD	SD	SD	SD	xxx	regX	NL-35-	regN1c	size1	hbo	edu1	cabaret performer	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03291	sex1	1934	NL-477	regN4a	SD	SD	SD	SD	NL-568	regN4a	NL-48-	regN4a	size1	hbo	edu1	member of the European Parliament	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03292	sex1	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	spokesperson	occ2	none
PARTICIPANT	CLS-KUN	HEADER.version1.0	1/01/2004	N03293	sex2	19nn	xxx	regX	SD	SD	SD	SD	xxx	regX	xxx	regX	sizeX	unknown	eduX	unspecified	occ2	none
